National Center for Education Statistics,,,,,,,,,,,,,,,,,
Education Finance Peer Tool,,,,,,,,,,,,,,,,,
The file contains (980) records based on your search.,,,,,,,,,,,,,,,,,
NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user.,,,,,,,,,,,,,,,,,
LEAID,NAME,FIPST,MSTATE,FIPST_NAME,GSLO,GSHI,a_type,distlocale,SchoolLevel,LocaleCode,LocaleText,data_type,MSC,MSCText,TypeCode,TypeText,PercentPoverty
0620370,Laguna Beach Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,8.65239674404583
0691045,Tulare County Office of Education,06,CA,CALIFORNIA,KG,12,1,12,05-Vocational or special education school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691024,Orange County Department of Education,06,CA,CALIFORNIA,KG,12,1,12,05-Vocational or special education school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,
0601329,Santa Rosa City Schools,06,CA,CALIFORNIA,N,N,3,12,†,12,City: Midsize,MetroMicro,1,Metropolitan Area,3,Supervisory Union,
0691043,Tehama County Department of Education,06,CA,CALIFORNIA,KG,12,1,32,05-Vocational or special education school system,32,Town: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,
0691026,Riverside County Office of Education,06,CA,CALIFORNIA,KG,12,1,11,05-Vocational or special education school system,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691038,Siskiyou County Office of Education,06,CA,CALIFORNIA,KG,12,1,32,05-Vocational or special education school system,32,Town: Distant,MetroMicro,0,No Type Code,1,Regular School District,
0601327,Santa Cruz City Elementary/High,06,CA,CALIFORNIA,N,N,3,22,†,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,3,Supervisory Union,
0641580,Washington Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,24.7057213249384
0642510,William S. Hart Union High,06,CA,CALIFORNIA,KG,12,1,21,02-Secondary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,9.27591413378849
0642960,Winton,06,CA,CALIFORNIA,KG,08,1,22,01-Elementary school system only,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,40.8596582081823
0607260,Camptonville Elementary,06,CA,CALIFORNIA,KG,12,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,1,Metropolitan Area,1,Regular School District,23.0769230769231
0607470,Cardiff Elementary,06,CA,CALIFORNIA,KG,06,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,10.801393728223
0607920,Centinela Valley Union High,06,CA,CALIFORNIA,09,12,1,21,02-Secondary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,22.8936742934051
0607950,Central Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,11.3370615149975
0608010,Central Union High,06,CA,CALIFORNIA,09,12,1,13,02-Secondary school system only,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,24.5863570391872
0608370,Chico Unified,06,CA,CALIFORNIA,KG,12,1,13,03-Elementary/secondary school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,17.0438031970106
0608550,Chowchilla Union High,06,CA,CALIFORNIA,09,12,1,32,02-Secondary school system only,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,25.9842519685039
0608580,Chualar Union,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,26
0600049,Coast Unified,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,13.151364764268
0609270,Cold Spring Elementary,06,CA,CALIFORNIA,KG,06,1,22,01-Elementary school system only,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,7.94979079497908
0609450,Columbia Elementary,06,CA,CALIFORNIA,KG,12,1,22,01-Elementary school system only,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,13.4615384615385
0609510,Columbine Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,41.3333333333333
0609620,Compton Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,29.4579603492778
0610440,Cypress Elementary,06,CA,CALIFORNIA,KG,06,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,7.1752414744727
0610620,Davis Joint Unified,06,CA,CALIFORNIA,KG,12,1,23,03-Elementary/secondary school system,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,6.97294538029607
0610710,Dehesa Elementary,06,CA,CALIFORNIA,KG,12,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,9.45945945945946
0611130,Di Giorgio Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,28.5714285714286
0636960,Snelling-Merced Falls Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,21.551724137931
0636990,Solana Beach Elementary,06,CA,CALIFORNIA,KG,06,1,11,01-Elementary school system only,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,6.86619718309859
0637140,Somis Union,06,CA,CALIFORNIA,KG,08,1,23,01-Elementary school system only,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,22.5181598062954
0638640,Sweetwater Union High,06,CA,CALIFORNIA,KG,12,1,21,02-Secondary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,18.9444462171735
0638980,Temple City Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,15.5742194632098
0600047,Tracy Joint Unified,06,CA,CALIFORNIA,KG,12,1,23,03-Elementary/secondary school system,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,12.231088413661
0639600,Traver Joint Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,39.1143911439114
0640200,Twain Harte,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,16.875
0640230,Twin Hills Union Elementary,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,6.36237897648686
0600012,Twin Ridges Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,18.4834123222749
0640380,Union Hill Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,13.1205673758865
0641130,Vineland Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,39.2212725546059
0641160,Visalia Unified,06,CA,CALIFORNIA,KG,12,1,12,03-Elementary/secondary school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,24.1065147038131
0616320,Guerneville Elementary,06,CA,CALIFORNIA,KG,12,1,31,01-Elementary school system only,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,18.1988742964353
0616470,Hanford Elementary,06,CA,CALIFORNIA,KG,08,1,13,01-Elementary school system only,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,24.1709183673469
0691034,Santa Barbara County Office of Education,06,CA,CALIFORNIA,KG,12,1,22,05-Vocational or special education school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691040,Sonoma County Office of Education,06,CA,CALIFORNIA,KG,12,1,21,05-Vocational or special education school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691058,Alpine County Office of Education,06,CA,CALIFORNIA,01,12,1,42,05-Vocational or special education school system,42,Rural: Distant,MetroMicro,0,No Type Code,1,Regular School District,
0691018,Marin County Office of Education,06,CA,CALIFORNIA,KG,12,1,13,05-Vocational or special education school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,
0601330,Modesto City Schools,06,CA,CALIFORNIA,N,N,3,12,†,12,City: Midsize,MetroMicro,1,Metropolitan Area,3,Supervisory Union,
0691002,Butte County Office of Education,06,CA,CALIFORNIA,KG,12,1,32,05-Vocational or special education school system,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691036,Santa Cruz County Office of Education,06,CA,CALIFORNIA,KG,12,1,13,05-Vocational or special education school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691028,San Benito County Office of Education,06,CA,CALIFORNIA,KG,12,1,32,05-Vocational or special education school system,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,
0601325,Arena Union Elementary/Point Arena Joint Union High,06,CA,CALIFORNIA,KG,12,3,43,03-Elementary/secondary school system,43,Rural: Remote,MetroMicro,2,Micropolitan Area,3,Supervisory Union,
0691042,Sutter County Office of Education,06,CA,CALIFORNIA,KG,12,1,13,05-Vocational or special education school system,13,City: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,
0639060,Terra Bella Union Elementary,06,CA,CALIFORNIA,KG,08,1,31,01-Elementary school system only,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,38.929219600726
0639180,Thermalito Union Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,36.6984402079723
0639630,Travis Unified,06,CA,CALIFORNIA,KG,12,1,12,03-Elementary/secondary school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,7.55711775043937
0600158,Turlock Unified,06,CA,CALIFORNIA,KG,12,1,23,03-Elementary/secondary school system,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,19.689008804317
0600069,Valley Center-Pauma Unified,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,12.373907195696
0616080,Greenfield Union Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,33.6805555555556
0616323,Gustine Unified,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,28.2023089609676
0616570,Happy Valley Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,16.8658698539177
0616650,Hart-Ransom Union Elementary,06,CA,CALIFORNIA,KG,12,1,41,03-Elementary/secondary school system,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,8.55345911949686
0617040,Hermosa Beach City Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,6.01783060921248
0617760,Howell Mountain Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,3.44036697247706
0618060,Huntington Beach Union High,06,CA,CALIFORNIA,09,12,1,21,02-Secondary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,11.8134558878927
0618810,Jefferson Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,1,Metropolitan Area,1,Regular School District,18.1818181818182
0632340,Kashia Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,0
0619380,Kentfield Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,6.52866242038217
0619890,Kit Carson Union Elementary,06,CA,CALIFORNIA,KG,12,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,22.1198156682028
0619920,Klamath River Union Elementary,06,CA,CALIFORNIA,KG,08,1,43,01-Elementary school system only,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,29.1666666666667
0691044,Trinity County Office of Education,06,CA,CALIFORNIA,KG,12,1,43,05-Vocational or special education school system,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,
0691023,Nevada County Office of Education,06,CA,CALIFORNIA,KG,12,1,32,05-Vocational or special education school system,32,Town: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,
0691030,San Diego County Office of Education,06,CA,CALIFORNIA,KG,12,1,11,05-Vocational or special education school system,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,
0691093,Modoc County Office of Education,06,CA,CALIFORNIA,KG,12,1,33,05-Vocational or special education school system,33,Town: Remote,MetroMicro,0,No Type Code,1,Regular School District,
0691004,Colusa County Office of Education,06,CA,CALIFORNIA,KG,12,1,41,05-Vocational or special education school system,41,Rural: Fringe,MetroMicro,0,No Type Code,1,Regular School District,
0691063,Del Norte County Office of Education,06,CA,CALIFORNIA,KG,12,1,33,05-Vocational or special education school system,33,Town: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,
0607530,Carmel Unified,06,CA,CALIFORNIA,KG,12,1,22,03-Elementary/secondary school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,5.38213132400431
0607560,Carpinteria Unified,06,CA,CALIFORNIA,KG,12,1,22,03-Elementary/secondary school system,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,12.0591939546599
0608340,Chicago Park Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,2,Micropolitan Area,1,Regular School District,6.10687022900763
0608700,Cinnabar Elementary,06,CA,CALIFORNIA,KG,08,1,23,01-Elementary school system only,23,Suburb: Small,MetroMicro,1,Metropolitan Area,1,Regular School District,11.3475177304965
0608760,Claremont Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,10.4413175567637
0609780,Corning Union Elementary,06,CA,CALIFORNIA,KG,08,1,32,01-Elementary school system only,32,Town: Distant,MetroMicro,2,Micropolitan Area,1,Regular School District,28.8711288711289
0610380,Cutten Elementary,06,CA,CALIFORNIA,KG,06,1,33,01-Elementary school system only,33,Town: Remote,MetroMicro,2,Micropolitan Area,1,Regular School District,14.9214659685864
0610680,Death Valley Unified,06,CA,CALIFORNIA,KG,12,1,43,03-Elementary/secondary school system,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,18.0327868852459
0611110,Desert Sands Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,18.1515688652548
0611460,Downey Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,17.0840707964602
0637290,Soquel Union Elementary,06,CA,CALIFORNIA,KG,08,1,22,01-Elementary school system only,22,Suburb: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,12.0728929384966
0637560,South Whittier Elementary,06,CA,CALIFORNIA,KG,08,1,21,01-Elementary school system only,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,18.7715386174742
0637620,Southern Kern Unified,06,CA,CALIFORNIA,KG,12,1,31,03-Elementary/secondary school system,31,Town: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,19.4476409666283
0638010,Stockton Unified,06,CA,CALIFORNIA,KG,12,1,11,03-Elementary/secondary school system,11,City: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,25.8264047877254
0638460,Sunnyvale,06,CA,CALIFORNIA,KG,08,1,12,01-Elementary school system only,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,8.41667749058319
0600028,Temecula Valley Unified,06,CA,CALIFORNIA,KG,12,1,12,03-Elementary/secondary school system,12,City: Midsize,MetroMicro,1,Metropolitan Area,1,Regular School District,7.99229468883909
0639210,Three Rivers Union Elementary,06,CA,CALIFORNIA,KG,08,1,42,01-Elementary school system only,42,Rural: Distant,MetroMicro,1,Metropolitan Area,1,Regular School District,17.2757475083056
0639690,Tres Pinos Union Elementary,06,CA,CALIFORNIA,KG,08,1,41,01-Elementary school system only,41,Rural: Fringe,MetroMicro,1,Metropolitan Area,1,Regular School District,7.56302521008403
0639940,Tulelake Basin Joint Unified,06,CA,CALIFORNIA,KG,12,1,43,03-Elementary/secondary school system,43,Rural: Remote,MetroMicro,0,No Type Code,1,Regular School District,33.8842975206612
0600016,Upland Unified,06,CA,CALIFORNIA,KG,12,1,21,03-Elementary/secondary school system,21,Suburb: Large,MetroMicro,1,Metropolitan Area,1,Regular School District,14.4235997824905
